booking_id,user_id,event_date,ticket_type,price,revenue_id,revenue_date,tax,total
2321,146,2023-10-01,Regular,56.15,2321,2023-10-01,3.93,60.08
2322,783,2023-01-20,Regular,43.64,2322,2023-01-20,3.05,46.69
2323,424,2023-08-27,Premium,59.8,2323,2023-08-27,4.19,63.99
2324,890,2023-09-27,VIP,72.7,2324,2023-09-27,5.09,77.79
2325,608,2024-02-22,Premium,-6.29,2325,2024-02-22,-0.44,-6.73
2326,457,2023-11-06,Regular,52.72,2326,2023-11-06,3.69,56.41
2327,741,2023-01-31,Regular,39.43,2327,2023-01-31,2.76,42.19
2328,202,2023-04-14,Regular,97.93,2328,2023-04-14,6.86,104.79
2329,212,2024-11-12,Regular,93.63,2329,2024-11-12,6.55,100.18
2330,6,2023-07-05,Premium,80.57,2330,2023-07-05,5.64,86.21
2331,624,2023-05-08,Premium,77.0,2331,2023-05-08,5.39,82.39
2332,376,2023-07-29,Premium,85.9,2332,2023-07-29,6.01,91.91
2333,891,2024-02-18,VIP,55.03,2333,2024-02-18,3.85,58.88
2334,447,2023-10-08,Regular,100.06,2334,2023-10-08,7.0,107.06
2335,835,2023-09-10,Premium,76.86,2335,2023-09-10,5.38,82.24
2336,106,2023-01-19,Premium,93.35,2336,2023-01-19,6.53,99.88
2337,651,2024-12-12,Regular,92.53,2337,2024-12-12,6.48,99.01
2338,811,2023-05-16,Premium,85.68,2338,2023-05-16,6.0,91.68
2339,401,2023-08-11,Regular,81.26,2339,2023-08-11,5.69,86.95
2340,96,2023-01-03,Premium,79.77,2340,2023-01-03,5.58,85.35
2341,388,2023-08-24,Regular,73.74,2341,2023-08-24,5.16,78.9
2342,959,2024-04-09,Regular,84.66,2342,2024-04-09,5.93,90.59
2343,452,2023-08-16,Premium,79.12,2343,2023-08-16,5.54,84.66
2344,849,2024-10-15,Premium,65.26,2344,2024-10-15,4.57,69.83
2345,809,2024-05-13,Regular,87.19,2345,2024-05-13,6.1,93.29
2346,979,2024-06-04,Regular,80.61,2346,2024-06-04,5.64,86.25
2347,901,2024-12-02,Regular,99.2,2347,2024-12-02,6.94,106.14
2348,416,2024-11-07,Regular,38.79,2348,2024-11-07,2.72,41.51
2349,726,2023-05-19,Premium,75.72,2349,2023-05-19,5.3,81.02
2350,504,2023-10-03,VIP,60.5,2350,2023-10-03,4.24,64.74
2351,454,2023-10-18,Regular,64.65,2351,2023-10-18,4.53,69.18
2352,291,2023-02-22,Premium,86.19,2352,2023-02-22,6.03,92.22
2353,534,2024-11-17,Regular,46.28,2353,2024-11-17,3.24,49.52
2354,193,2023-04-20,Premium,77.66,2354,2023-04-20,5.44,83.1
2355,980,2024-12-15,Regular,75.61,2355,2024-12-15,5.29,80.9
2356,150,2024-10-09,Regular,54.0,2356,2024-10-09,3.78,57.78
2357,880,2023-01-04,Premium,78.16,2357,2023-01-04,5.47,83.63
2358,759,2024-10-28,Regular,59.77,2358,2024-10-28,4.18,63.95
2359,779,2024-11-14,Premium,118.95,2359,2024-11-14,8.33,127.28
2360,973,2023-02-16,Premium,99.04,2360,2023-02-16,6.93,105.97
2361,763,2023-04-04,Regular,76.35,2361,2023-04-04,5.34,81.69
2362,515,2024-07-13,Regular,66.37,2362,2024-07-13,4.65,71.02
2363,393,2023-08-01,Premium,85.08,2363,2023-08-01,5.96,91.04
2364,316,2024-03-11,Premium,90.35,2364,2024-03-11,6.32,96.67
2365,76,2024-05-22,Regular,80.09,2365,2024-05-22,5.61,85.7
2366,599,2024-10-12,Regular,54.7,2366,2024-10-12,3.83,58.53
2367,270,2023-07-24,Premium,70.81,2367,2023-07-24,4.96,75.77
2368,225,2024-01-16,Regular,76.56,2368,2024-01-16,5.36,81.92
2369,530,2023-03-14,Regular,80.81,2369,2023-03-14,5.66,86.47
2370,113,2024-05-30,Regular,81.27,2370,2024-05-30,5.69,86.96
2371,251,2023-03-17,Premium,89.62,2371,2023-03-17,6.27,95.89
2372,233,2023-03-18,Premium,101.83,2372,2023-03-18,7.13,108.96
2373,841,2024-02-14,VIP,95.25,2373,2024-02-14,6.67,101.92
2374,791,2024-09-05,Premium,86.81,2374,2024-09-05,6.08,92.89
2375,714,2023-04-16,VIP,49.85,2375,2023-04-16,3.49,53.34
2376,83,2024-07-04,Regular,98.73,2376,2024-07-04,6.91,105.64
2377,125,2024-04-20,Premium,91.38,2377,2024-04-20,6.4,97.78
2378,175,2023-10-02,Regular,69.88,2378,2023-10-02,4.89,74.77
2379,69,2023-03-29,Premium,75.59,2379,2023-03-29,5.29,80.88
2380,47,2024-12-23,Regular,76.31,2380,2024-12-23,5.34,81.65
2381,884,2023-03-18,Regular,66.24,2381,2023-03-18,4.64,70.88
2382,256,2023-03-18,Premium,40.04,2382,2023-03-18,2.8,42.84
2383,727,2024-03-17,Premium,52.67,2383,2024-03-17,3.69,56.36
2384,30,2024-06-23,Regular,56.87,2384,2024-06-23,3.98,60.85
2385,281,2023-09-02,Premium,35.64,2385,2023-09-02,2.49,38.13
2386,924,2024-07-31,Regular,52.73,2386,2024-07-31,3.69,56.42
2387,994,2024-01-17,Regular,97.82,2387,2024-01-17,6.85,104.67
2388,237,2024-12-17,Premium,84.72,2388,2024-12-17,5.93,90.65
2389,248,2024-07-23,Regular,55.58,2389,2024-07-23,3.89,59.47
2390,368,2024-12-13,VIP,61.24,2390,2024-12-13,4.29,65.53
2391,495,2023-05-22,Regular,99.58,2391,2023-05-22,6.97,106.55
2392,25,2024-01-03,Premium,99.09,2392,2024-01-03,6.94,106.03
2393,586,2023-03-25,Premium,76.4,2393,2023-03-25,5.35,81.75
2394,718,2023-05-23,Regular,98.5,2394,2023-05-23,6.9,105.4
2395,490,2023-12-18,Regular,59.68,2395,2023-12-18,4.18,63.86
2396,494,2024-06-28,Premium,79.55,2396,2024-06-28,5.57,85.12
2397,314,2023-06-01,Premium,45.51,2397,2023-06-01,3.19,48.7
2398,606,2023-06-07,Regular,67.71,2398,2023-06-07,4.74,72.45
2399,375,2024-03-21,Regular,75.56,2399,2024-03-21,5.29,80.85
2400,639,2024-10-14,Regular,41.3,2400,2024-10-14,2.89,44.19
2401,937,2023-10-30,Regular,86.86,2401,2023-10-30,6.08,92.94
2402,25,2024-09-15,Regular,90.2,2402,2024-09-15,6.31,96.51
2403,334,2024-10-17,Regular,95.22,2403,2024-10-17,6.67,101.89
2404,355,2024-03-25,Premium,121.68,2404,2024-03-25,8.52,130.2
2405,116,2024-12-21,Premium,83.33,2405,2024-12-21,5.83,89.16
2406,48,2023-08-12,VIP,73.72,2406,2023-08-12,5.16,78.88
2407,738,2023-02-12,Premium,42.96,2407,2023-02-12,3.01,45.97
2408,778,2023-09-21,VIP,82.84,2408,2023-09-21,5.8,88.64
2409,99,2023-01-03,Regular,86.19,2409,2023-01-03,6.03,92.22
2410,459,2024-09-28,Premium,47.88,2410,2024-09-28,3.35,51.23
2411,523,2023-09-25,VIP,70.2,2411,2023-09-25,4.91,75.11
2412,597,2024-08-18,Premium,75.22,2412,2024-08-18,5.27,80.49
2413,405,2023-01-16,Regular,85.59,2413,2023-01-16,5.99,91.58
2414,214,2023-11-30,Premium,92.12,2414,2023-11-30,6.45,98.57
2415,685,2024-04-08,VIP,64.27,2415,2024-04-08,4.5,68.77
2416,903,2023-02-28,Premium,79.03,2416,2023-02-28,5.53,84.56
2417,503,2023-06-26,Regular,86.47,2417,2023-06-26,6.05,92.52
2418,721,2023-03-04,Premium,71.36,2418,2023-03-04,5.0,76.36
2419,448,2024-07-14,VIP,66.57,2419,2024-07-14,4.66,71.23
2420,894,2023-11-03,Regular,89.25,2420,2023-11-03,6.25,95.5
2421,576,2023-09-03,Premium,71.45,2421,2023-09-03,5.0,76.45
2422,258,2023-10-16,Regular,51.06,2422,2023-10-16,3.57,54.63
2423,844,2023-11-28,Premium,102.46,2423,2023-11-28,7.17,109.63
2424,121,2024-06-10,Premium,53.27,2424,2024-06-10,3.73,57.0
2425,810,2023-09-12,Regular,73.11,2425,2023-09-12,5.12,78.23
2426,978,2024-08-26,Regular,81.44,2426,2024-08-26,5.7,87.14
2427,54,2024-05-24,Premium,84.1,2427,2024-05-24,5.89,89.99
2428,331,2024-12-18,Regular,78.39,2428,2024-12-18,5.49,83.88
2429,784,2024-08-28,Regular,16.16,2429,2024-08-28,1.13,17.29
2430,241,2024-04-07,Premium,60.95,2430,2024-04-07,4.27,65.22
2431,755,2023-07-18,Regular,80.93,2431,2023-07-18,5.67,86.6
2432,530,2023-09-28,Regular,72.82,2432,2023-09-28,5.1,77.92
2433,483,2024-07-11,VIP,85.23,2433,2024-07-11,5.97,91.2
2434,187,2023-03-05,Regular,95.43,2434,2023-03-05,6.68,102.11
2435,858,2023-08-18,Regular,85.13,2435,2023-08-18,5.96,91.09
2436,656,2023-09-06,Premium,60.42,2436,2023-09-06,4.23,64.65
2437,262,2023-09-03,Premium,64.23,2437,2023-09-03,4.5,68.73
2438,953,2024-08-09,VIP,107.63,2438,2024-08-09,7.53,115.16
2439,364,2023-06-06,VIP,71.42,2439,2023-06-06,5.0,76.42
2440,491,2024-12-02,Premium,73.09,2440,2024-12-02,5.12,78.21
2441,431,2024-07-17,Regular,85.2,2441,2024-07-17,5.96,91.16
2442,239,2023-03-29,Regular,99.74,2442,2023-03-29,6.98,106.72
2443,304,2023-11-09,Regular,56.97,2443,2023-11-09,3.99,60.96
2444,298,2023-03-07,Regular,65.08,2444,2023-03-07,4.56,69.64
2445,76,2024-10-23,Premium,42.92,2445,2024-10-23,3.0,45.92
2446,700,2023-01-20,Premium,69.07,2446,2023-01-20,4.83,73.9
2447,333,2023-02-02,Regular,86.35,2447,2023-02-02,6.04,92.39
2448,900,2024-07-11,Premium,67.72,2448,2024-07-11,4.74,72.46
2449,999,2023-03-14,Regular,110.2,2449,2023-03-14,7.71,117.91
2450,758,2023-12-09,Regular,77.32,2450,2023-12-09,5.41,82.73
2451,642,2023-05-13,Premium,72.95,2451,2023-05-13,5.11,78.06
2452,474,2023-02-24,Regular,67.96,2452,2023-02-24,4.76,72.72
2453,827,2023-03-02,Regular,47.8,2453,2023-03-02,3.35,51.15
2454,923,2024-06-03,Regular,73.19,2454,2024-06-03,5.12,78.31
2455,283,2023-09-29,Regular,82.17,2455,2023-09-29,5.75,87.92
2456,591,2023-09-03,Premium,72.64,2456,2023-09-03,5.08,77.72
2457,72,2023-06-25,VIP,79.62,2457,2023-06-25,5.57,85.19
2458,263,2024-09-19,Regular,61.59,2458,2024-09-19,4.31,65.9
2459,703,2023-11-13,Regular,50.11,2459,2023-11-13,3.51,53.62
2460,879,2024-12-05,Premium,72.88,2460,2024-12-05,5.1,77.98
2461,887,2024-10-23,VIP,79.41,2461,2024-10-23,5.56,84.97
2462,942,2023-05-11,Regular,71.63,2462,2023-05-11,5.01,76.64
2463,575,2023-04-12,Regular,79.07,2463,2023-04-12,5.53,84.6
2464,1000,2023-11-06,Premium,90.53,2464,2023-11-06,6.34,96.87
2465,892,2023-10-19,Premium,90.46,2465,2023-10-19,6.33,96.79
2466,12,2024-12-22,Regular,92.15,2466,2024-12-22,6.45,98.6
2467,141,2024-05-09,Premium,95.11,2467,2024-05-09,6.66,101.77
2468,766,2023-12-27,Regular,84.94,2468,2023-12-27,5.95,90.89
2469,555,2023-12-04,Regular,82.13,2469,2023-12-04,5.75,87.88
2470,17,2024-08-01,Regular,113.86,2470,2024-08-01,7.97,121.83
2471,63,2023-01-10,Premium,90.67,2471,2023-01-10,6.35,97.02
2472,253,2023-02-18,Regular,58.1,2472,2023-02-18,4.07,62.17
2473,465,2024-05-01,Regular,37.74,2473,2024-05-01,2.64,40.38
2474,376,2024-09-14,Regular,70.18,2474,2024-09-14,4.91,75.09
2475,804,2023-11-17,Premium,87.49,2475,2023-11-17,6.12,93.61
2476,981,2024-12-31,Regular,94.18,2476,2024-12-31,6.59,100.77
2477,520,2024-07-22,Regular,49.99,2477,2024-07-22,3.5,53.49
2478,837,2024-09-16,Regular,89.59,2478,2024-09-16,6.27,95.86
2479,90,2023-05-13,Premium,97.69,2479,2023-05-13,6.84,104.53
2480,720,2024-08-05,Regular,87.17,2480,2024-08-05,6.1,93.27
2481,804,2023-03-24,Regular,83.31,2481,2023-03-24,5.83,89.14
2482,796,2023-02-26,Regular,72.34,2482,2023-02-26,5.06,77.4
2483,630,2024-01-11,Premium,65.8,2483,2024-01-11,4.61,70.41
2484,861,2023-12-15,Regular,90.71,2484,2023-12-15,6.35,97.06
2485,175,2023-09-28,Premium,86.67,2485,2023-09-28,6.07,92.74
2486,76,2024-04-27,Premium,68.46,2486,2024-04-27,4.79,73.25
2487,613,2023-04-21,VIP,125.84,2487,2023-04-21,8.81,134.65
2488,926,2023-03-17,Regular,44.8,2488,2023-03-17,3.14,47.94
2489,663,2023-06-07,VIP,70.36,2489,2023-06-07,4.93,75.29
2490,400,2024-06-15,Regular,59.57,2490,2024-06-15,4.17,63.74
2491,782,2024-10-04,Regular,82.68,2491,2024-10-04,5.79,88.47
2492,970,2023-11-25,Premium,36.02,2492,2023-11-25,2.52,38.54
2493,71,2023-05-02,Regular,100.39,2493,2023-05-02,7.03,107.42
2494,180,2023-02-10,Regular,95.11,2494,2023-02-10,6.66,101.77
2495,124,2023-06-16,Regular,80.35,2495,2023-06-16,5.62,85.97
2496,381,2024-10-03,Premium,68.79,2496,2024-10-03,4.82,73.61
2497,293,2023-01-23,Regular,89.33,2497,2023-01-23,6.25,95.58
2498,797,2023-10-06,Premium,81.57,2498,2023-10-06,5.71,87.28
2499,195,2024-04-13,Premium,94.04,2499,2024-04-13,6.58,100.62
2500,911,2024-02-04,Premium,72.55,2500,2024-02-04,5.08,77.63
2501,228,2023-01-09,Regular,71.37,2501,2023-01-09,5.0,76.37
2502,431,2023-01-13,VIP,96.55,2502,2023-01-13,6.76,103.31
2503,942,2023-02-21,Regular,87.67,2503,2023-02-21,6.14,93.81
2504,436,2023-07-28,Regular,71.52,2504,2023-07-28,5.01,76.53
2505,787,2024-07-03,Regular,82.36,2505,2024-07-03,5.77,88.13
2506,461,2024-09-03,Regular,78.7,2506,2024-09-03,5.51,84.21
2507,618,2024-12-05,Regular,84.34,2507,2024-12-05,5.9,90.24
2508,21,2024-02-06,Regular,100.39,2508,2024-02-06,7.03,107.42
2509,64,2023-07-10,Regular,68.0,2509,2023-07-10,4.76,72.76
2510,165,2023-02-20,Regular,62.11,2510,2023-02-20,4.35,66.46
2511,27,2024-01-28,Premium,80.48,2511,2024-01-28,5.63,86.11
2512,311,2024-10-14,Premium,64.27,2512,2024-10-14,4.5,68.77
2513,285,2024-11-10,Premium,56.78,2513,2024-11-10,3.97,60.75
2514,660,2024-09-12,Regular,94.87,2514,2024-09-12,6.64,101.51
2515,281,2024-12-19,Regular,69.26,2515,2024-12-19,4.85,74.11
2516,838,2023-10-27,VIP,37.64,2516,2023-10-27,2.63,40.27
2517,831,2024-09-13,Regular,91.95,2517,2024-09-13,6.44,98.39
2518,164,2023-07-15,Premium,66.24,2518,2023-07-15,4.64,70.88
2519,898,2024-02-21,Regular,86.56,2519,2024-02-21,6.06,92.62
2520,918,2024-10-25,VIP,96.67,2520,2024-10-25,6.77,103.44
2521,224,2024-02-24,Regular,78.79,2521,2024-02-24,5.52,84.31
2522,784,2024-10-01,Regular,34.29,2522,2024-10-01,2.4,36.69
2523,146,2024-09-08,Premium,35.73,2523,2024-09-08,2.5,38.23
2524,965,2024-06-05,Regular,61.55,2524,2024-06-05,4.31,65.86
2525,950,2023-12-22,Regular,73.86,2525,2023-12-22,5.17,79.03
2526,868,2023-05-28,Regular,99.0,2526,2023-05-28,6.93,105.93
2527,30,2023-12-31,Premium,80.83,2527,2023-12-31,5.66,86.49
2528,45,2023-12-30,Regular,127.35,2528,2023-12-30,8.91,136.26
2529,787,2024-10-13,Regular,45.17,2529,2024-10-13,3.16,48.33
2530,471,2024-12-02,Regular,77.43,2530,2024-12-02,5.42,82.85
2531,34,2024-02-06,Regular,66.09,2531,2024-02-06,4.63,70.72
2532,653,2024-08-28,Premium,79.69,2532,2024-08-28,5.58,85.27
2533,427,2024-05-06,Regular,110.03,2533,2024-05-06,7.7,117.73
2534,830,2023-08-17,Regular,111.3,2534,2023-08-17,7.79,119.09
2535,886,2024-07-28,Regular,76.09,2535,2024-07-28,5.33,81.42
2536,221,2024-06-20,Regular,92.23,2536,2024-06-20,6.46,98.69
2537,868,2023-09-25,Regular,79.31,2537,2023-09-25,5.55,84.86
2538,534,2024-02-09,Regular,53.49,2538,2024-02-09,3.74,57.23
2539,692,2023-01-11,Regular,75.29,2539,2023-01-11,5.27,80.56
2540,948,2023-11-16,VIP,64.9,2540,2023-11-16,4.54,69.44
2541,367,2024-12-13,Regular,73.74,2541,2024-12-13,5.16,78.9
2542,932,2023-05-06,Premium,57.96,2542,2023-05-06,4.06,62.02
2543,841,2023-11-02,Regular,78.1,2543,2023-11-02,5.47,83.57
2544,743,2024-12-02,Regular,81.11,2544,2024-12-02,5.68,86.79
2545,915,2024-05-25,Regular,89.09,2545,2024-05-25,6.24,95.33
2546,550,2023-03-30,Regular,81.2,2546,2023-03-30,5.68,86.88
2547,582,2023-12-21,VIP,107.69,2547,2023-12-21,7.54,115.23
2548,116,2024-09-19,VIP,118.84,2548,2024-09-19,8.32,127.16
2549,239,2023-12-18,Premium,66.91,2549,2023-12-18,4.68,71.59
2550,335,2024-11-19,Premium,94.4,2550,2024-11-19,6.61,101.01
2551,441,2023-01-14,Regular,117.29,2551,2023-01-14,8.21,125.5
2552,148,2023-09-14,Regular,94.92,2552,2023-09-14,6.64,101.56
2553,9,2023-07-28,VIP,89.35,2553,2023-07-28,6.25,95.6
2554,288,2023-10-08,Premium,38.56,2554,2023-10-08,2.7,41.26
2555,388,2024-03-18,Regular,63.84,2555,2024-03-18,4.47,68.31
2556,50,2024-01-24,Regular,66.76,2556,2024-01-24,4.67,71.43
2557,850,2024-09-08,Regular,102.74,2557,2024-09-08,7.19,109.93
2558,517,2024-04-27,VIP,60.39,2558,2024-04-27,4.23,64.62
2559,916,2023-05-27,Regular,73.29,2559,2023-05-27,5.13,78.42
2560,855,2023-10-06,Regular,91.81,2560,2023-10-06,6.43,98.24
2561,638,2024-06-04,Regular,59.49,2561,2024-06-04,4.16,63.65
2562,587,2024-09-21,Premium,80.58,2562,2024-09-21,5.64,86.22
2563,677,2024-08-28,Regular,77.98,2563,2024-08-28,5.46,83.44
2564,278,2024-03-09,Premium,92.54,2564,2024-03-09,6.48,99.02
2565,954,2023-05-24,Regular,88.18,2565,2023-05-24,6.17,94.35
2566,836,2023-10-16,Premium,87.55,2566,2023-10-16,6.13,93.68
2567,989,2024-01-21,Premium,79.02,2567,2024-01-21,5.53,84.55
2568,300,2023-01-14,Regular,41.48,2568,2023-01-14,2.9,44.38
2569,802,2023-09-14,Regular,77.79,2569,2023-09-14,5.45,83.24
2570,589,2023-12-12,Regular,76.11,2570,2023-12-12,5.33,81.44
2571,810,2024-11-28,Regular,90.33,2571,2024-11-28,6.32,96.65
2572,649,2023-12-11,Premium,66.54,2572,2023-12-11,4.66,71.2
2573,618,2024-02-04,Regular,75.84,2573,2024-02-04,5.31,81.15
2574,607,2023-07-26,Regular,76.47,2574,2023-07-26,5.35,81.82
2575,135,2023-06-21,Regular,60.75,2575,2023-06-21,4.25,65.0
2576,580,2024-04-08,Regular,51.93,2576,2024-04-08,3.64,55.57
2577,147,2023-09-27,Premium,82.65,2577,2023-09-27,5.79,88.44
2578,490,2023-08-09,Regular,95.16,2578,2023-08-09,6.66,101.82
2579,478,2023-06-01,VIP,62.5,2579,2023-06-01,4.38,66.88
2580,159,2024-09-14,VIP,70.64,2580,2024-09-14,4.94,75.58
2581,384,2023-07-02,Regular,91.59,2581,2023-07-02,6.41,98.0
2582,163,2024-02-03,Regular,93.53,2582,2024-02-03,6.55,100.08
2583,441,2023-03-13,Premium,79.63,2583,2023-03-13,5.57,85.2
2584,853,2024-02-22,Regular,83.28,2584,2024-02-22,5.83,89.11
2585,189,2023-10-10,Regular,85.64,2585,2023-10-10,5.99,91.63
2586,415,2023-03-15,Regular,89.22,2586,2023-03-15,6.25,95.47
2587,339,2023-12-21,Regular,53.57,2587,2023-12-21,3.75,57.32
2588,607,2024-12-27,Premium,113.34,2588,2024-12-27,7.93,121.27
2589,181,2024-05-11,Regular,80.48,2589,2024-05-11,5.63,86.11
2590,288,2023-11-24,Regular,89.6,2590,2023-11-24,6.27,95.87
2591,834,2024-06-18,VIP,59.76,2591,2024-06-18,4.18,63.94
2592,187,2024-08-02,Premium,71.28,2592,2024-08-02,4.99,76.27
2593,884,2024-03-22,Regular,82.54,2593,2024-03-22,5.78,88.32
2594,138,2024-01-08,Premium,38.91,2594,2024-01-08,2.72,41.63
2595,130,2023-12-28,Regular,56.98,2595,2023-12-28,3.99,60.97
2596,194,2023-04-03,Premium,60.49,2596,2023-04-03,4.23,64.72
2597,316,2023-11-17,Regular,49.43,2597,2023-11-17,3.46,52.89
2598,984,2023-11-20,Regular,77.12,2598,2023-11-20,5.4,82.52
2599,785,2024-01-19,Premium,73.52,2599,2024-01-19,5.15,78.67
2600,864,2024-07-28,Regular,103.47,2600,2024-07-28,7.24,110.71
2601,144,2023-12-12,VIP,52.59,2601,2023-12-12,3.68,56.27
2602,16,2023-04-13,Regular,79.69,2602,2023-04-13,5.58,85.27
2603,302,2023-08-03,VIP,57.4,2603,2023-08-03,4.02,61.42
2604,423,2023-07-11,VIP,40.66,2604,2023-07-11,2.85,43.51
2605,245,2024-11-02,Regular,86.76,2605,2024-11-02,6.07,92.83
2606,927,2024-12-19,Premium,88.41,2606,2024-12-19,6.19,94.6
2607,107,2023-07-13,Regular,86.04,2607,2023-07-13,6.02,92.06
2608,88,2024-01-15,VIP,48.67,2608,2024-01-15,3.41,52.08
2609,129,2024-02-07,Regular,76.67,2609,2024-02-07,5.37,82.04
2610,907,2024-10-25,Premium,86.95,2610,2024-10-25,6.09,93.04
2611,887,2024-08-22,Regular,94.04,2611,2024-08-22,6.58,100.62
2612,341,2023-01-11,Regular,87.57,2612,2023-01-11,6.13,93.7
2613,4,2023-07-06,Regular,94.3,2613,2023-07-06,6.6,100.9
2614,327,2024-12-26,Regular,96.35,2614,2024-12-26,6.74,103.09
2615,410,2023-01-15,Premium,77.1,2615,2023-01-15,5.4,82.5
2616,879,2023-10-24,Premium,84.97,2616,2023-10-24,5.95,90.92
2617,306,2024-02-15,Premium,94.99,2617,2024-02-15,6.65,101.64
2618,908,2024-08-07,Regular,82.8,2618,2024-08-07,5.8,88.6
2619,607,2023-02-21,Regular,98.98,2619,2023-02-21,6.93,105.91
2620,721,2024-10-01,Regular,92.49,2620,2024-10-01,6.47,98.96
2621,225,2023-01-28,Premium,62.35,2621,2023-01-28,4.36,66.71
2622,971,2024-07-30,VIP,48.88,2622,2024-07-30,3.42,52.3
2623,348,2023-01-17,Regular,75.39,2623,2023-01-17,5.28,80.67
2624,992,2023-12-17,Regular,51.38,2624,2023-12-17,3.6,54.98
2625,321,2024-03-03,Regular,76.66,2625,2024-03-03,5.37,82.03
2626,559,2024-10-11,Premium,74.85,2626,2024-10-11,5.24,80.09
2627,988,2023-08-17,Premium,101.02,2627,2023-08-17,7.07,108.09
2628,181,2023-07-29,Premium,85.1,2628,2023-07-29,5.96,91.06
2629,618,2024-03-06,Regular,94.56,2629,2024-03-06,6.62,101.18
2630,711,2023-10-21,Premium,65.21,2630,2023-10-21,4.56,69.77
2631,386,2024-08-04,Premium,105.59,2631,2024-08-04,7.39,112.98
2632,618,2023-04-14,Regular,92.87,2632,2023-04-14,6.5,99.37
2633,792,2023-07-23,Regular,83.55,2633,2023-07-23,5.85,89.4
2634,772,2023-02-22,Regular,38.87,2634,2023-02-22,2.72,41.59
2635,108,2024-01-10,Regular,98.57,2635,2024-01-10,6.9,105.47
2636,531,2023-02-23,Premium,110.47,2636,2023-02-23,7.73,118.2
2637,410,2023-10-03,Regular,75.23,2637,2023-10-03,5.27,80.5
2638,971,2023-12-01,Premium,75.63,2638,2023-12-01,5.29,80.92
2639,296,2023-01-31,Regular,64.67,2639,2023-01-31,4.53,69.2
2640,818,2023-05-15,Regular,42.37,2640,2023-05-15,2.97,45.34
2641,171,2023-02-27,Regular,63.76,2641,2023-02-27,4.46,68.22
2642,331,2023-04-15,Regular,108.19,2642,2023-04-15,7.57,115.76
2643,493,2023-09-23,Regular,96.58,2643,2023-09-23,6.76,103.34
2644,195,2024-06-05,Regular,59.55,2644,2024-06-05,4.17,63.72
2645,12,2024-05-10,Regular,63.43,2645,2024-05-10,4.44,67.87
2646,195,2023-09-10,Regular,117.7,2646,2023-09-10,8.24,125.94
2647,490,2023-10-22,Regular,54.6,2647,2023-10-22,3.82,58.42
2648,795,2024-10-29,Regular,60.69,2648,2024-10-29,4.25,64.94
2649,881,2023-06-07,Regular,66.41,2649,2023-06-07,4.65,71.06
2650,182,2024-07-02,VIP,47.84,2650,2024-07-02,3.35,51.19
2651,962,2024-09-22,Regular,64.25,2651,2024-09-22,4.5,68.75
2652,817,2023-03-08,Premium,64.55,2652,2023-03-08,4.52,69.07
2653,656,2023-10-26,Regular,56.96,2653,2023-10-26,3.99,60.95
2654,898,2024-04-07,Premium,101.56,2654,2024-04-07,7.11,108.67
2655,316,2024-12-25,Regular,51.66,2655,2024-12-25,3.62,55.28
2656,694,2023-04-11,VIP,72.16,2656,2023-04-11,5.05,77.21
2657,30,2023-02-25,Regular,57.46,2657,2023-02-25,4.02,61.48
2658,596,2023-11-28,Premium,70.8,2658,2023-11-28,4.96,75.76
2659,678,2024-01-28,Regular,56.53,2659,2024-01-28,3.96,60.49
2660,796,2024-01-16,Regular,76.52,2660,2024-01-16,5.36,81.88
2661,793,2023-04-02,Premium,81.43,2661,2023-04-02,5.7,87.13
2662,96,2024-03-22,Regular,103.04,2662,2024-03-22,7.21,110.25
2663,381,2023-04-19,Regular,63.23,2663,2023-04-19,4.43,67.66
2664,778,2023-11-13,Regular,107.36,2664,2023-11-13,7.52,114.88
2665,444,2023-06-17,Premium,58.86,2665,2023-06-17,4.12,62.98
2666,298,2024-03-10,VIP,70.24,2666,2024-03-10,4.92,75.16
2667,808,2024-03-17,Regular,110.29,2667,2024-03-17,7.72,118.01
2668,737,2023-08-06,Premium,133.06,2668,2023-08-06,9.31,142.37
2669,845,2023-08-10,Regular,108.72,2669,2023-08-10,7.61,116.33
2670,361,2024-11-03,Regular,70.53,2670,2024-11-03,4.94,75.47
2671,374,2024-06-11,VIP,85.3,2671,2024-06-11,5.97,91.27
2672,554,2023-10-05,Premium,88.65,2672,2023-10-05,6.21,94.86
2673,303,2024-07-22,Premium,81.91,2673,2024-07-22,5.73,87.64
2674,421,2024-07-27,Regular,54.84,2674,2024-07-27,3.84,58.68
2675,246,2024-04-10,Regular,79.69,2675,2024-04-10,5.58,85.27
2676,720,2024-08-24,Regular,64.88,2676,2024-08-24,4.54,69.42
2677,237,2024-08-06,Regular,55.63,2677,2024-08-06,3.89,59.52
2678,534,2023-01-30,Regular,68.77,2678,2023-01-30,4.81,73.58
2679,185,2023-12-25,Premium,81.31,2679,2023-12-25,5.69,87.0
2680,468,2023-10-15,Premium,95.03,2680,2023-10-15,6.65,101.68
2681,754,2023-03-27,Regular,69.92,2681,2023-03-27,4.89,74.81
2682,363,2023-08-22,Regular,73.43,2682,2023-08-22,5.14,78.57
2683,283,2023-11-09,Premium,91.08,2683,2023-11-09,6.38,97.46
2684,553,2023-12-31,Regular,76.42,2684,2023-12-31,5.35,81.77
2685,336,2023-09-26,Premium,82.63,2685,2023-09-26,5.78,88.41
2686,162,2024-11-28,Regular,76.56,2686,2024-11-28,5.36,81.92
2687,160,2023-05-11,Regular,79.05,2687,2023-05-11,5.53,84.58
