session_id,user_id,session_date,duration_minutes,device
5411,828,2023-08-29,15.98,Mobile
5412,867,2023-02-23,26.23,Tablet
5413,559,2024-11-01,36.25,Mobile
5414,194,2024-04-11,7.08,Tablet
5415,224,2023-04-19,54.37,Tablet
5416,399,2023-10-07,56.07,Desktop
5417,749,2024-10-26,30.24,Tablet
5418,280,2024-11-05,76.18,Mobile
5419,980,2023-02-26,50.3,Mobile
5420,10,2023-08-02,7.52,Tablet
5421,376,2024-05-22,48.09,Tablet
5422,472,2023-01-28,91.86,Tablet
5423,152,2023-07-23,4.44,Tablet
5424,856,2024-06-28,115.47,Desktop
5425,616,2023-11-05,0.76,Desktop
5426,124,2024-09-25,22.15,Desktop
5427,697,2024-06-11,44.6,Desktop
5428,802,2024-10-27,46.88,Desktop
5429,553,2023-12-09,39.8,Tablet
5430,424,2023-08-06,22.61,Desktop
5431,523,2024-09-08,31.58,Desktop
5432,730,2024-08-11,36.11,Tablet
5433,513,2023-03-28,20.47,Tablet
5434,926,2023-01-31,27.17,Mobile
5435,171,2023-04-10,56.2,Mobile
5436,850,2024-10-28,11.26,Mobile
5437,794,2023-11-11,22.22,Desktop
5438,565,2024-05-09,0.26,Tablet
5439,125,2024-09-09,34.89,Mobile
5440,175,2024-04-15,6.52,Mobile
5441,504,2024-05-29,19.68,Desktop
5442,777,2024-09-24,7.08,Mobile
5443,777,2024-11-02,0.71,Tablet
5444,385,2023-11-27,19.8,Tablet
5445,711,2023-07-13,16.59,Mobile
5446,768,2024-12-30,16.61,Tablet
5447,684,2023-07-10,7.03,Mobile
5448,571,2023-09-09,88.24,Mobile
5449,952,2023-01-01,0.11,Tablet
5450,106,2024-04-03,66.64,Tablet
5451,947,2024-10-06,40.06,Desktop
5452,637,2023-03-31,5.66,Desktop
5453,528,2024-06-01,19.17,Mobile
5454,38,2024-04-27,134.89,Tablet
5455,395,2024-10-06,30.96,Mobile
5456,755,2023-04-26,4.09,Desktop
5457,921,2023-03-14,18.35,Mobile
5458,477,2023-06-05,18.94,Tablet
5459,467,2024-12-23,48.62,Tablet
5460,722,2023-03-10,74.37,Desktop
5461,505,2024-04-15,2.57,Mobile
5462,315,2024-05-06,11.31,Mobile
5463,285,2023-10-27,10.63,Tablet
5464,464,2023-05-24,166.01,Desktop
5465,680,2024-12-11,24.58,Tablet
5466,264,2023-07-25,63.57,Tablet
5467,610,2024-12-13,16.66,Desktop
5468,646,2024-02-11,38.48,Tablet
5469,429,2024-08-02,10.13,Mobile
5470,365,2024-11-13,72.84,Mobile
5471,181,2023-10-24,18.22,Mobile
5472,734,2024-08-04,48.85,Tablet
5473,876,2024-06-12,8.86,Desktop
5474,994,2023-05-17,35.49,Desktop
5475,661,2023-08-07,15.58,Desktop
5476,244,2024-06-01,0.96,Desktop
5477,313,2024-12-10,15.98,Desktop
5478,76,2024-03-23,23.96,Tablet
5479,881,2023-05-12,4.94,Desktop
5480,262,2023-12-29,6.1,Mobile
5481,231,2023-12-10,18.76,Tablet
5482,703,2024-11-26,12.59,Mobile
5483,380,2023-01-18,17.43,Desktop
5484,646,2024-02-20,18.53,Desktop
5485,309,2024-12-25,4.53,Mobile
5486,764,2024-07-13,6.0,Mobile
5487,388,2024-06-24,56.55,Tablet
5488,757,2023-06-02,5.33,Desktop
5489,777,2023-11-28,32.89,Desktop
5490,325,2023-11-15,16.27,Desktop
5491,842,2023-07-18,103.48,Mobile
5492,879,2024-06-09,2.05,Desktop
5493,456,2023-01-10,53.23,Tablet
5494,512,2023-05-19,20.29,Tablet
5495,343,2023-06-16,0.16,Mobile
5496,516,2023-05-27,9.18,Mobile
5497,442,2024-02-07,15.71,Tablet
5498,549,2024-03-20,11.31,Mobile
5499,583,2023-03-11,13.5,Mobile
5500,262,2023-11-24,74.55,Desktop
5501,749,2024-09-07,13.43,Tablet
5502,819,2023-08-17,16.28,Desktop
5503,463,2024-10-11,42.96,Tablet
5504,867,2023-11-15,47.37,Desktop
5505,690,2023-02-05,2.64,Tablet
5506,608,2024-09-21,36.53,Tablet
5507,910,2023-09-12,19.77,Tablet
5508,227,2023-11-09,4.31,Mobile
5509,523,2023-12-01,9.22,Desktop
5510,778,2023-01-20,1.38,Mobile
5511,189,2023-10-25,13.4,Mobile
5512,209,2023-01-21,8.85,Tablet
5513,13,2024-04-22,14.44,Tablet
5514,889,2024-04-16,26.05,Mobile
5515,162,2024-11-08,39.54,Mobile
5516,572,2024-04-14,27.89,Mobile
5517,493,2023-12-15,34.03,Tablet
5518,435,2024-08-12,60.22,Tablet
5519,5,2024-01-21,62.1,Tablet
5520,202,2024-06-29,59.14,Desktop
5521,416,2024-03-21,4.99,Mobile
5522,12,2023-04-09,8.67,Mobile
5523,948,2024-10-16,20.93,Desktop
5524,397,2023-02-24,13.33,Mobile
5525,341,2023-01-03,4.24,Mobile
5526,752,2023-11-28,10.18,Mobile
5527,950,2024-03-10,111.19,Desktop
5528,373,2024-04-30,12.78,Desktop
5529,378,2023-08-07,16.29,Mobile
5530,225,2023-07-30,0.19,Tablet
5531,182,2024-05-10,38.13,Mobile
5532,297,2024-10-22,16.01,Mobile
5533,816,2023-08-20,3.27,Tablet
5534,307,2024-08-22,103.79,Mobile
5535,431,2024-12-23,45.08,Mobile
5536,690,2023-05-28,38.86,Desktop
5537,118,2023-07-26,95.01,Mobile
5538,352,2023-12-26,15.7,Tablet
5539,588,2024-02-23,38.03,Desktop
5540,46,2024-02-21,6.93,Desktop
5541,227,2024-11-26,35.83,Tablet
5542,356,2024-07-06,0.43,Tablet
5543,294,2023-07-01,4.05,Desktop
5544,240,2024-07-09,16.62,Mobile
5545,348,2023-07-29,0.36,Mobile
5546,141,2023-09-07,18.59,Desktop
5547,204,2024-05-26,22.19,Mobile
5548,662,2024-08-18,29.15,Desktop
5549,642,2023-05-19,3.17,Tablet
5550,861,2023-08-19,5.99,Mobile
5551,845,2023-01-12,28.5,Mobile
5552,995,2023-09-30,32.2,Desktop
5553,269,2024-05-02,0.79,Desktop
5554,313,2023-03-31,23.32,Mobile
5555,418,2023-01-25,46.11,Mobile
5556,915,2024-06-21,2.15,Mobile
5557,137,2024-10-26,15.99,Tablet
5558,628,2024-07-25,11.86,Mobile
5559,351,2023-03-01,73.49,Mobile
5560,161,2023-06-20,6.17,Desktop
5561,667,2024-08-10,11.5,Tablet
5562,173,2024-03-22,68.61,Desktop
5563,130,2024-12-20,12.04,Mobile
5564,79,2024-10-28,22.74,Tablet
5565,979,2024-11-22,1.01,Mobile
5566,569,2024-08-16,125.8,Tablet
5567,863,2023-01-10,52.28,Tablet
5568,57,2023-08-31,30.19,Tablet
5569,400,2023-06-27,1.88,Tablet
5570,363,2023-09-14,2.33,Tablet
5571,335,2023-11-06,23.62,Tablet
5572,134,2024-05-30,10.07,Desktop
5573,14,2023-08-03,29.25,Desktop
5574,283,2023-01-30,27.35,Mobile
5575,806,2023-12-12,54.73,Tablet
5576,659,2023-03-06,9.91,Tablet
5577,421,2024-09-27,25.87,Desktop
5578,127,2023-06-02,45.07,Mobile
5579,772,2023-02-09,20.25,Mobile
5580,826,2023-01-26,53.27,Desktop
5581,218,2023-09-30,4.22,Desktop
5582,905,2023-06-08,39.72,Tablet
5583,745,2024-12-01,85.93,Desktop
5584,881,2024-08-03,12.1,Tablet
5585,680,2023-01-01,13.69,Mobile
5586,655,2023-03-20,2.62,Tablet
5587,489,2023-08-16,30.77,Desktop
5588,997,2023-11-23,24.12,Tablet
5589,260,2024-07-11,1.24,Tablet
5590,218,2024-09-11,41.86,Desktop
5591,820,2024-05-15,53.03,Tablet
5592,658,2024-04-19,71.29,Mobile
5593,489,2023-12-21,23.67,Tablet
5594,949,2023-05-04,18.08,Desktop
5595,443,2024-10-21,62.66,Desktop
5596,99,2024-02-28,15.26,Desktop
5597,182,2023-09-09,31.96,Tablet
5598,169,2024-05-28,28.66,Mobile
5599,233,2024-12-01,13.96,Desktop
5600,956,2024-05-21,2.73,Desktop
5601,93,2024-04-30,0.65,Mobile
5602,629,2024-04-22,16.77,Desktop
5603,472,2024-08-05,19.69,Tablet
5604,516,2023-11-29,51.89,Desktop
5605,85,2024-08-31,16.05,Desktop
5606,679,2023-08-20,9.9,Tablet
5607,519,2024-06-25,18.6,Mobile
5608,381,2023-01-30,8.15,Mobile
5609,407,2024-12-27,2.87,Desktop
5610,232,2023-06-22,3.6,Tablet
5611,251,2024-04-12,11.53,Tablet
5612,85,2024-04-20,0.38,Mobile
5613,319,2024-12-23,7.46,Mobile
5614,193,2023-11-13,46.47,Mobile
5615,635,2024-02-01,8.02,Tablet
5616,937,2023-05-05,3.52,Tablet
5617,601,2023-03-21,89.33,Tablet
5618,607,2024-11-26,29.22,Desktop
5619,887,2024-06-10,1.86,Desktop
5620,300,2024-06-06,1.93,Mobile
5621,358,2024-01-31,28.41,Mobile
5622,557,2023-03-30,23.3,Desktop
5623,765,2023-01-03,2.12,Desktop
5624,453,2024-06-19,7.62,Desktop
5625,885,2024-08-23,79.37,Desktop
5626,991,2024-06-04,25.46,Mobile
5627,563,2024-07-11,17.41,Desktop
5628,506,2024-08-28,8.64,Desktop
5629,65,2023-03-12,4.31,Tablet
5630,566,2024-11-30,15.46,Mobile
5631,952,2023-05-19,76.67,Mobile
5632,222,2023-01-10,1.5,Tablet
5633,466,2024-05-29,141.25,Mobile
5634,72,2024-06-14,6.99,Mobile
5635,888,2023-05-10,15.77,Desktop
5636,474,2024-02-05,1.38,Desktop
5637,680,2023-08-09,26.37,Mobile
5638,698,2024-10-03,19.82,Tablet
5639,655,2024-03-12,32.96,Tablet
5640,19,2024-02-04,23.47,Mobile
5641,522,2023-04-23,15.23,Mobile
5642,984,2024-10-11,40.15,Mobile
5643,784,2024-03-27,0.76,Mobile
5644,683,2024-07-08,23.36,Desktop
5645,415,2023-08-06,3.63,Desktop
5646,364,2023-02-27,17.18,Mobile
5647,528,2023-04-23,46.98,Tablet
5648,80,2024-11-30,4.61,Desktop
5649,796,2023-05-02,82.38,Mobile
5650,190,2024-02-12,65.81,Tablet
5651,148,2024-04-04,16.08,Desktop
5652,675,2023-03-26,0.18,Desktop
5653,443,2024-09-09,46.78,Mobile
5654,265,2024-02-04,63.83,Tablet
5655,872,2023-12-22,5.76,Mobile
5656,650,2023-04-09,74.38,Desktop
5657,509,2024-06-04,73.64,Tablet
5658,301,2024-06-01,19.12,Desktop
5659,466,2023-04-18,47.99,Mobile
5660,365,2023-06-01,17.66,Mobile
5661,399,2023-01-27,24.91,Desktop
5662,493,2023-04-29,11.56,Mobile
5663,542,2024-12-23,5.21,Mobile
5664,816,2023-04-10,41.18,Desktop
5665,480,2023-01-03,0.04,Tablet
5666,168,2023-11-25,25.99,Desktop
5667,603,2024-06-12,60.0,Desktop
5668,91,2023-04-16,7.5,Tablet
5669,723,2023-08-18,12.14,Mobile
5670,842,2023-10-31,26.56,Tablet
5671,300,2023-06-26,8.51,Desktop
5672,174,2023-03-25,56.42,Tablet
5673,646,2023-09-20,13.7,Mobile
5674,373,2023-07-15,26.14,Tablet
5675,24,2023-09-06,7.69,Tablet
5676,201,2024-01-17,1.27,Desktop
5677,731,2024-04-02,5.72,Tablet
5678,7,2024-10-22,1.42,Desktop
5679,6,2024-12-18,18.97,Mobile
5680,630,2024-02-13,26.5,Tablet
5681,161,2023-03-22,1.37,Tablet
5682,597,2024-12-01,2.85,Desktop
5683,878,2024-02-16,19.94,Desktop
5684,248,2023-07-25,48.16,Mobile
5685,166,2024-01-23,29.67,Desktop
5686,428,2024-02-03,3.32,Desktop
5687,145,2023-01-08,65.56,Mobile
5688,511,2024-09-17,74.83,Desktop
5689,543,2024-05-31,11.79,Desktop
5690,933,2024-03-25,28.71,Desktop
5691,509,2024-04-20,20.34,Desktop
5692,907,2023-12-08,85.43,Mobile
5693,220,2023-03-14,21.32,Mobile
5694,645,2023-05-01,96.54,Desktop
5695,576,2023-10-29,6.67,Tablet
5696,76,2023-08-22,12.72,Mobile
5697,643,2023-03-07,45.61,Tablet
5698,824,2023-08-18,45.92,Desktop
5699,319,2024-06-26,39.52,Desktop
5700,873,2023-02-20,58.9,Mobile
5701,38,2024-10-20,36.37,Tablet
5702,566,2024-08-29,30.33,Mobile
5703,642,2023-11-25,18.43,Mobile
5704,730,2024-01-22,18.88,Mobile
5705,514,2023-02-07,15.63,Desktop
5706,246,2024-12-10,29.04,Tablet
5707,140,2023-06-22,15.66,Desktop
5708,808,2024-05-07,4.79,Desktop
5709,258,2024-03-30,3.38,Desktop
5710,617,2023-02-10,77.5,Mobile
5711,381,2023-05-09,0.75,Desktop
5712,848,2023-02-23,3.34,Desktop
5713,478,2023-03-27,17.68,Desktop
5714,185,2024-12-24,9.15,Desktop
5715,303,2023-09-26,15.62,Desktop
5716,494,2023-10-23,3.75,Desktop
5717,756,2023-01-21,4.21,Tablet
5718,164,2023-08-03,48.38,Mobile
5719,644,2024-02-29,42.7,Desktop
5720,203,2023-07-08,3.3,Mobile
5721,408,2023-06-10,33.06,Tablet
5722,210,2024-12-13,28.2,Tablet
5723,859,2024-06-24,37.49,Mobile
5724,101,2024-01-16,19.3,Tablet
5725,446,2023-09-01,9.44,Desktop
5726,898,2023-07-02,32.69,Tablet
5727,783,2024-06-27,13.93,Desktop
5728,971,2024-07-01,7.41,Mobile
5729,987,2023-04-03,15.76,Mobile
5730,561,2024-01-03,43.23,Mobile
5731,368,2023-06-08,19.38,Mobile
5732,239,2024-02-02,10.69,Mobile
5733,727,2023-06-29,53.49,Mobile
5734,291,2024-03-13,64.02,Desktop
5735,372,2024-01-08,17.04,Mobile
5736,862,2023-11-02,14.09,Tablet
5737,431,2024-01-14,28.46,Desktop
5738,280,2023-08-06,1.79,Desktop
5739,467,2023-11-25,35.26,Desktop
5740,316,2023-12-09,45.74,Desktop
5741,989,2024-12-24,15.2,Mobile
5742,77,2023-06-12,5.76,Mobile
5743,816,2023-06-07,0.88,Mobile
5744,151,2023-04-20,30.42,Tablet
5745,396,2024-07-20,9.4,Mobile
5746,496,2023-12-16,18.7,Mobile
5747,297,2024-12-26,14.65,Tablet
5748,669,2023-12-31,5.77,Mobile
5749,710,2023-01-15,21.3,Mobile
5750,947,2023-06-02,18.46,Desktop
5751,896,2024-06-15,29.36,Mobile
5752,407,2024-02-04,8.71,Tablet
5753,287,2023-02-21,7.25,Desktop
5754,493,2024-04-13,50.52,Tablet
5755,917,2023-11-17,36.34,Tablet
5756,536,2024-08-18,44.38,Mobile
5757,456,2024-01-02,3.95,Desktop
5758,492,2024-04-30,7.61,Mobile
5759,9,2024-10-02,25.71,Desktop
5760,918,2023-01-16,58.39,Desktop
5761,132,2024-02-15,66.8,Desktop
5762,77,2023-10-01,53.5,Tablet
5763,738,2024-08-11,1.33,Mobile
5764,131,2023-11-02,51.59,Desktop
5765,997,2023-04-02,68.81,Desktop
5766,888,2024-04-02,1.75,Tablet
5767,412,2023-09-27,16.15,Desktop
5768,90,2023-02-21,23.08,Desktop
5769,498,2023-05-01,7.95,Mobile
5770,629,2023-02-19,21.81,Tablet
5771,622,2024-04-19,65.14,Tablet
5772,889,2024-05-06,60.51,Desktop
5773,354,2024-01-15,84.32,Desktop
5774,271,2024-09-23,19.86,Tablet
5775,392,2024-01-22,15.86,Desktop
5776,432,2024-08-29,32.88,Desktop
5777,739,2024-10-22,16.17,Tablet
5778,472,2023-10-16,1.29,Desktop
5779,756,2024-03-29,38.18,Mobile
5780,308,2024-01-06,9.9,Desktop
5781,508,2023-07-03,1.51,Tablet
5782,55,2024-10-23,0.63,Mobile
5783,37,2023-07-24,80.37,Desktop
5784,900,2023-06-21,8.71,Mobile
5785,55,2023-08-10,17.82,Tablet
5786,524,2023-06-17,90.22,Mobile
5787,915,2023-09-01,18.91,Desktop
5788,463,2023-08-06,2.46,Desktop
5789,697,2023-02-25,24.08,Tablet
5790,478,2024-07-28,2.77,Mobile
5791,749,2024-09-06,3.0,Mobile
5792,805,2023-06-16,57.21,Tablet
5793,716,2024-06-02,10.25,Tablet
5794,211,2023-05-22,34.06,Tablet
5795,226,2023-05-05,21.33,Tablet
5796,7,2023-03-31,7.54,Desktop
5797,732,2023-11-07,21.88,Desktop
5798,823,2024-01-06,2.14,Tablet
5799,540,2023-08-04,12.8,Tablet
5800,989,2024-03-16,22.2,Mobile
5801,805,2024-09-26,7.78,Desktop
5802,212,2023-07-05,32.38,Mobile
5803,189,2023-06-02,1.6,Mobile
5804,75,2024-09-17,19.9,Desktop
5805,754,2023-04-06,37.66,Tablet
5806,114,2024-12-10,16.86,Desktop
5807,679,2023-12-02,62.28,Mobile
5808,618,2024-05-29,30.01,Desktop
5809,151,2023-05-29,95.46,Tablet
5810,436,2024-09-14,10.03,Desktop
5811,878,2024-06-15,83.8,Tablet
5812,84,2024-12-15,28.0,Tablet
5813,212,2024-02-06,41.02,Mobile
5814,779,2024-11-24,69.73,Mobile
5815,834,2023-11-27,24.04,Tablet
5816,781,2023-08-15,59.45,Tablet
5817,461,2023-12-24,23.41,Mobile
5818,937,2024-08-10,27.43,Tablet
5819,177,2023-11-12,17.67,Desktop
5820,783,2023-02-05,4.72,Tablet
5821,312,2024-05-23,24.19,Tablet
5822,694,2024-04-22,113.76,Mobile
5823,159,2024-03-03,46.42,Mobile
5824,701,2024-03-25,41.29,Mobile
5825,186,2023-03-31,30.93,Desktop
5826,471,2024-06-24,12.83,Tablet
5827,956,2023-06-25,5.58,Tablet
5828,309,2024-02-24,7.63,Mobile
5829,982,2024-10-09,0.19,Tablet
5830,246,2024-11-17,33.58,Tablet
5831,829,2024-09-29,50.12,Desktop
5832,976,2023-06-20,9.4,Tablet
5833,384,2024-01-29,2.89,Desktop
5834,42,2023-09-23,12.27,Tablet
5835,285,2024-05-18,10.36,Mobile
5836,980,2023-05-14,17.98,Mobile
5837,988,2023-01-26,9.2,Tablet
5838,923,2023-10-04,12.45,Mobile
5839,300,2023-04-10,71.43,Desktop
5840,989,2024-03-17,12.23,Mobile
5841,901,2024-02-29,46.19,Desktop
5842,436,2023-01-30,29.49,Tablet
5843,369,2024-10-06,12.35,Tablet
5844,874,2024-05-10,51.08,Mobile
5845,486,2024-10-12,27.12,Tablet
5846,949,2023-07-10,0.26,Tablet
5847,436,2023-07-06,2.14,Desktop
5848,806,2023-05-20,41.91,Desktop
5849,428,2023-11-16,17.75,Tablet
5850,181,2024-01-04,15.6,Mobile
5851,883,2023-10-24,4.73,Mobile
5852,898,2023-07-19,5.13,Mobile
5853,877,2024-01-14,47.95,Tablet
5854,694,2023-03-21,52.99,Mobile
5855,340,2024-03-22,24.63,Mobile
5856,491,2024-05-15,10.49,Tablet
5857,495,2023-09-16,80.96,Desktop
5858,973,2024-09-04,29.34,Desktop
5859,730,2024-06-27,47.78,Tablet
5860,163,2023-05-01,0.1,Desktop
5861,558,2023-02-24,17.95,Mobile
5862,456,2024-05-07,61.43,Tablet
5863,92,2023-01-18,12.39,Tablet
5864,105,2023-11-05,38.9,Desktop
5865,719,2024-09-24,32.16,Tablet
5866,439,2023-04-20,4.95,Tablet
5867,498,2023-11-27,44.74,Mobile
5868,328,2024-07-26,3.58,Tablet
5869,651,2023-09-21,39.05,Tablet
5870,541,2023-09-25,141.21,Tablet
5871,509,2024-03-10,95.09,Tablet
5872,251,2024-03-25,48.32,Desktop
5873,965,2023-10-24,22.94,Tablet
5874,191,2024-09-30,33.7,Mobile
5875,47,2023-05-17,39.07,Desktop
5876,879,2024-08-12,0.25,Tablet
5877,251,2024-12-19,3.24,Desktop
5878,775,2024-02-01,27.27,Tablet
5879,885,2023-07-03,0.2,Tablet
5880,64,2024-02-16,71.88,Desktop
5881,850,2024-08-23,20.18,Desktop
5882,320,2023-11-16,8.94,Desktop
5883,860,2024-07-29,15.02,Desktop
5884,780,2023-11-22,57.07,Mobile
5885,524,2024-07-20,78.6,Desktop
5886,292,2024-02-21,3.71,Mobile
5887,29,2024-11-30,45.15,Tablet
5888,651,2024-12-03,25.9,Tablet
5889,437,2024-08-29,26.42,Desktop
5890,966,2023-03-31,45.35,Tablet
5891,597,2024-03-16,7.56,Mobile
5892,586,2023-03-16,22.72,Mobile
5893,763,2024-07-27,11.54,Desktop
5894,736,2023-09-24,2.98,Desktop
5895,47,2024-09-24,3.33,Desktop
5896,417,2023-11-08,4.4,Mobile
5897,593,2024-04-27,28.63,Desktop
5898,451,2023-01-28,3.36,Mobile
5899,633,2023-12-08,25.33,Mobile
5900,555,2024-03-01,26.62,Tablet
5901,658,2024-06-18,70.27,Tablet
5902,74,2024-02-14,29.54,Desktop
5903,53,2024-09-02,127.19,Desktop
5904,233,2023-10-12,0.94,Desktop
5905,807,2024-09-13,36.54,Desktop
5906,875,2024-12-15,0.81,Mobile
5907,200,2023-04-16,39.21,Desktop
5908,674,2024-05-18,14.63,Tablet
5909,549,2023-02-15,28.35,Desktop
5910,937,2024-03-22,11.11,Mobile
5911,97,2023-05-24,5.2,Tablet
5912,49,2024-06-20,38.57,Tablet
5913,896,2023-03-03,70.5,Desktop
5914,522,2023-03-23,6.08,Tablet
5915,40,2023-12-02,76.04,Tablet
5916,914,2023-07-30,4.53,Desktop
5917,153,2024-02-04,39.92,Desktop
5918,106,2024-12-09,96.15,Mobile
5919,553,2023-12-13,4.78,Tablet
5920,676,2023-07-17,17.13,Desktop
5921,770,2024-01-12,12.35,Tablet
5922,211,2023-06-11,14.75,Desktop
5923,202,2023-07-27,41.97,Mobile
5924,433,2024-03-02,32.47,Desktop
5925,707,2023-02-13,103.91,Desktop
5926,565,2024-05-05,6.15,Mobile
5927,147,2023-10-06,23.51,Desktop
5928,499,2023-05-26,17.89,Mobile
5929,282,2023-03-10,75.35,Tablet
5930,310,2024-10-13,0.32,Tablet
5931,755,2024-06-05,135.76,Tablet
5932,51,2023-04-21,19.6,Desktop
5933,495,2024-07-02,29.47,Mobile
5934,409,2024-08-15,13.39,Desktop
5935,626,2024-08-30,57.42,Desktop
5936,273,2023-02-24,24.77,Desktop
5937,458,2024-10-05,32.61,Mobile
5938,120,2023-08-11,31.4,Desktop
5939,701,2024-07-28,13.58,Desktop
5940,46,2024-06-07,2.37,Mobile
5941,243,2023-05-26,49.46,Mobile
5942,311,2023-09-21,10.26,Tablet
5943,562,2024-06-27,56.7,Mobile
5944,331,2024-04-12,28.14,Tablet
5945,11,2024-07-14,13.09,Tablet
5946,908,2023-07-06,27.06,Desktop
5947,424,2023-12-09,31.11,Desktop
5948,48,2023-04-09,36.8,Desktop
5949,377,2024-11-09,51.84,Desktop
5950,568,2023-11-02,5.22,Desktop
5951,8,2024-12-25,86.55,Desktop
5952,984,2023-07-18,15.87,Desktop
5953,526,2023-06-03,59.08,Tablet
5954,727,2023-04-06,7.47,Tablet
5955,370,2024-07-28,0.88,Desktop
5956,440,2024-12-06,25.55,Desktop
5957,757,2023-12-25,11.78,Tablet
5958,566,2024-02-03,124.93,Tablet
5959,484,2024-01-11,3.31,Mobile
5960,273,2024-08-24,1.45,Mobile
5961,941,2023-11-24,1.38,Desktop
5962,901,2023-09-29,7.33,Desktop
5963,131,2024-08-19,25.97,Desktop
5964,521,2023-10-22,21.13,Tablet
5965,724,2024-01-30,12.93,Desktop
5966,634,2024-04-16,2.79,Desktop
5967,114,2024-07-01,7.99,Desktop
5968,532,2023-01-18,6.11,Mobile
5969,499,2023-03-18,41.07,Mobile
5970,339,2023-02-18,45.42,Desktop
5971,21,2024-05-12,45.02,Tablet
5972,720,2024-03-01,104.25,Mobile
5973,33,2024-07-09,64.69,Desktop
5974,133,2024-09-12,20.66,Mobile
5975,920,2023-05-09,16.08,Tablet
5976,703,2024-06-02,74.23,Tablet
5977,975,2023-10-31,28.34,Tablet
5978,26,2023-04-22,10.46,Tablet
5979,364,2024-12-25,24.94,Desktop
5980,601,2023-12-29,145.42,Tablet
5981,92,2023-03-07,56.81,Desktop
5982,545,2023-01-31,9.91,Tablet
5983,238,2023-10-22,91.7,Desktop
5984,18,2023-11-15,119.64,Tablet
5985,274,2023-01-14,7.89,Desktop
5986,934,2024-07-23,67.78,Mobile
5987,289,2023-08-30,64.42,Desktop
5988,27,2023-12-19,1.22,Desktop
5989,817,2023-09-05,33.23,Tablet
5990,434,2024-09-01,10.93,Tablet
5991,911,2024-04-12,33.68,Mobile
5992,108,2024-01-23,73.45,Tablet
5993,973,2024-11-04,20.72,Desktop
5994,948,2024-03-17,16.05,Tablet
5995,738,2023-12-08,76.35,Tablet
5996,324,2024-05-30,109.62,Desktop
5997,867,2023-02-14,1.93,Mobile
5998,531,2024-02-23,76.86,Tablet
5999,735,2024-12-23,2.59,Tablet
6000,793,2023-07-22,12.34,Desktop
6001,104,2024-12-15,43.14,Mobile
6002,844,2024-06-22,45.02,Mobile
6003,332,2024-01-21,38.82,Tablet
6004,362,2024-09-21,1.2,Desktop
6005,921,2023-12-26,4.28,Tablet
6006,289,2024-04-12,82.57,Desktop
6007,444,2023-07-24,2.55,Desktop
6008,37,2023-09-04,2.45,Tablet
6009,348,2023-02-18,54.17,Desktop
6010,892,2024-01-01,30.76,Tablet
6011,756,2023-09-10,13.0,Mobile
6012,43,2023-03-19,5.44,Mobile
6013,126,2024-09-23,64.67,Tablet
6014,9,2024-02-21,134.06,Mobile
6015,526,2023-02-04,1.54,Mobile
6016,131,2024-03-13,24.23,Mobile
6017,325,2023-11-08,9.09,Mobile
6018,184,2023-05-23,53.58,Desktop
6019,282,2023-07-16,12.74,Tablet
6020,895,2023-09-17,37.62,Tablet
6021,53,2024-01-01,23.26,Mobile
6022,553,2024-08-18,23.4,Tablet
6023,850,2023-07-11,58.56,Tablet
6024,870,2024-05-01,19.07,Tablet
6025,533,2024-06-17,56.05,Desktop
6026,377,2023-01-24,13.55,Mobile
6027,295,2023-03-16,5.76,Tablet
6028,208,2024-10-07,18.24,Desktop
6029,1000,2024-01-29,20.7,Mobile
6030,663,2024-11-09,19.52,Desktop
6031,477,2024-04-02,49.56,Desktop
6032,970,2023-04-20,24.95,Desktop
6033,954,2023-03-31,65.8,Tablet
6034,69,2023-02-06,21.66,Mobile
6035,843,2024-07-16,7.64,Mobile
6036,925,2024-07-25,4.16,Tablet
6037,830,2024-08-06,60.83,Mobile
6038,437,2024-10-01,1.73,Mobile
6039,301,2023-11-03,3.75,Desktop
6040,27,2023-03-03,1.97,Tablet
6041,628,2023-11-01,16.54,Desktop
6042,930,2023-06-28,22.82,Mobile
6043,654,2024-06-23,0.6,Mobile
6044,553,2024-10-26,21.74,Tablet
6045,106,2024-03-19,15.01,Desktop
6046,586,2024-06-02,44.57,Desktop
6047,572,2024-07-30,53.15,Desktop
6048,810,2024-09-26,34.65,Tablet
6049,634,2023-02-05,19.24,Desktop
6050,947,2024-04-22,7.31,Desktop
6051,715,2023-03-14,56.34,Mobile
6052,11,2023-01-30,12.54,Mobile
6053,931,2023-10-30,13.22,Desktop
6054,659,2023-12-13,74.31,Desktop
6055,216,2024-05-25,111.39,Mobile
6056,886,2024-05-31,68.52,Tablet
6057,321,2023-03-06,190.18,Mobile
6058,460,2024-09-18,60.96,Desktop
6059,957,2024-03-28,36.56,Tablet
6060,815,2024-06-12,10.44,Desktop
6061,526,2024-01-04,91.7,Desktop
6062,579,2023-02-06,62.78,Desktop
6063,692,2024-01-16,8.26,Tablet
6064,877,2023-08-07,20.15,Desktop
6065,754,2024-10-10,2.18,Tablet
6066,160,2023-09-03,91.93,Mobile
6067,464,2024-07-03,25.51,Tablet
6068,998,2023-09-08,8.44,Desktop
6069,522,2024-07-18,10.38,Desktop
6070,636,2023-12-12,118.36,Mobile
6071,273,2024-12-15,28.68,Mobile
6072,241,2024-04-16,16.38,Mobile
6073,936,2024-07-14,20.79,Tablet
6074,964,2023-05-02,3.11,Tablet
6075,959,2023-11-22,2.34,Tablet
